House_Area_sqft,Number_of_Rooms,Number_of_Bathrooms,Number_of_Floors,House_Age,Basement,State,City,Region_Type,Renovation_Type,Quality_Grade,Material_Quality,Wall_Condition,Roof_Condition,Plumbing_Condition,Electrical_Condition,Waterproofing_Required,Season,Cement_Price,Steel_Price,Sand_Price,Paint_Price,Brick_Price,Tile_Price,Wood_Price,Estimated_Labour_Cost,Estimated_Duration_Days,Estimated_Renovation_Cost,Budget_Status
1933,3,2,2,68,1,Tamil Nadu,Chennai,Urban,Full,Premium,Standard,3,6,2,6,No,Summer,488.54,83.75,68.09,424.78,12.61,104.31,2259.15,338372.81,111,459662.49,Over Budget
3742,7,3,3,62,0,Gujarat,Surat,Rural,Electrical,Economy,Standard,2,5,3,3,Yes,Summer,335.09,63.72,50.97,296.93,9.16,73.95,1559.02,488981.31,64,655362.56,Over Budget
800,1,1,1,24,1,West Bengal,Kolkata,Urban,Electrical,Economy,Standard,8,8,10,9,No,Winter,325.63,59.55,45.7,268.73,8.48,73.0,1592.93,87222.66,32,99588.13,Within Budget
1868,5,3,1,6,0,Maharashtra,Nagpur,Rural,Kitchen,Economy,Economy,10,8,8,10,No,Summer,379.69,63.41,55.32,308.5,9.56,80.79,1733.46,132257.74,43,202549.55,Within Budget
931,1,1,1,39,0,Uttar Pradesh,Noida,Semi-Urban,Interior,Standard,Premium,5,7,9,6,No,Summer,359.37,63.21,53.07,305.31,9.22,79.92,1686.37,102004.31,42,129561.46,Over Budget
4692,8,5,4,47,1,Tamil Nadu,Tiruchirappalli,Urban,Plumbing,Premium,Standard,7,7,4,5,Yes,Winter,496.62,85.18,72.97,416.41,12.97,108.5,2403.96,150271.87,43,233510.94,Over Budget
5862,8,4,3,12,1,Gujarat,Surat,Semi-Urban,Plumbing,Luxury,Economy,10,10,7,10,Yes,Monsoon,655.04,109.71,90.41,533.68,16.6,149.95,3046.83,161064.56,47,257910.52,Over Budget
871,3,2,1,14,0,Delhi,New Delhi,Semi-Urban,Electrical,Economy,Standard,8,8,8,10,No,Winter,383.27,66.96,55.82,310.9,9.57,88.46,1853.82,118831.67,30,155536.28,Over Budget
1894,5,2,2,73,0,Rajasthan,Udaipur,Semi-Urban,Kitchen,Premium,Economy,5,4,1,2,Yes,Winter,439.58,82.85,68.56,385.14,12.07,104.14,2104.08,194575.57,52,258553.51,Within Budget
5917,8,5,3,57,0,Telangana,Hyderabad,Urban,Full,Standard,Economy,6,6,7,4,No,Summer,383.35,67.48,55.73,329.6,10.46,83.93,1789.94,772425.6,122,802507.81,Within Budget
733,2,2,1,18,1,Delhi,New Delhi,Urban,Exterior,Standard,Standard,9,7,10,10,No,Winter,463.61,81.95,67.07,378.29,12.17,100.82,2097.68,94336.95,38,132067.94,Within Budget
3141,7,4,3,54,1,Gujarat,Ahmedabad,Urban,Exterior,Standard,Standard,5,4,5,6,Yes,Winter,387.25,73.53,55.54,355.32,10.95,92.27,1855.03,430501.42,51,523079.1,Over Budget
3283,8,5,3,36,0,Kerala,Kochi,Urban,Bathroom,Standard,Standard,8,5,6,8,No,Winter,421.61,72.24,62.32,339.82,10.43,93.39,1945.25,437555.92,47,542231.31,Within Budget
4706,8,5,4,32,1,Uttar Pradesh,Noida,Urban,Painting,Standard,Economy,6,6,9,5,Yes,Monsoon,369.47,65.9,54.16,312.43,9.32,83.56,1749.83,568277.39,65,970018.27,Over Budget
1142,4,3,1,20,1,Uttar Pradesh,Varanasi,Rural,Electrical,Standard,Standard,7,10,10,7,Yes,Monsoon,368.36,61.3,51.96,301.98,9.15,82.59,1774.69,103059.98,48,130472.05,Over Budget
4757,8,4,4,11,1,Delhi,New Delhi,Urban,Kitchen,Standard,Standard,7,9,10,10,Yes,Monsoon,445.72,79.12,63.29,360.08,11.77,98.2,2034.56,778010.88,75,1041790.64,Over Budget
2275,4,2,2,9,0,West Bengal,Siliguri,Semi-Urban,Plumbing,Premium,Standard,9,10,10,9,No,Winter,452.4,82.96,66.69,395.83,12.41,108.98,2203.26,43677.79,27,63981.29,Within Budget
2073,6,4,2,76,1,Delhi,New Delhi,Semi-Urban,Plumbing,Standard,Premium,5,1,3,2,No,Summer,439.71,77.31,66.73,384.41,12.32,103.79,2151.31,87640.54,52,113602.42,Over Budget
5470,8,4,3,74,1,Delhi,New Delhi,Urban,Kitchen,Premium,Economy,3,2,2,2,No,Winter,571.14,96.98,79.86,465.53,14.98,131.61,2664.1,1164557.55,73,1477446.82,Over Budget
5431,8,5,4,26,0,Tamil Nadu,Chennai,Semi-Urban,Bathroom,Standard,Standard,8,6,6,7,No,Winter,393.43,66.61,55.06,328.94,10.09,86.25,1816.22,537188.25,61,833133.76,Over Budget
3882,8,4,3,65,0,Kerala,Thiruvananthapuram,Urban,Interior,Standard,Standard,5,6,4,2,Yes,Monsoon,412.37,75.31,56.69,338.16,10.31,94.8,1859.39,565701.11,73,745211.3,Over Budget
5222,8,4,3,51,1,Maharashtra,Thane,Urban,Electrical,Economy,Premium,7,5,5,3,No,Winter,376.67,66.81,52.5,305.91,9.93,83.67,1680.18,798075.81,55,1094934.7,Over Budget
2000,5,2,1,12,1,Uttar Pradesh,Agra,Rural,Roofing,Standard,Standard,9,10,10,9,Yes,Monsoon,357.83,61.76,53.64,309.51,9.12,77.14,1720.97,121547.77,61,164496.73,Within Budget
1405,2,1,1,44,0,Karnataka,Bengaluru,Rural,Kitchen,Economy,Standard,4,4,4,7,No,Summer,337.07,60.92,48.08,285.26,9.31,78.65,1585.3,186259.43,54,233580.92,Over Budget
1731,3,2,2,35,1,Rajasthan,Jaipur,Urban,Exterior,Standard,Standard,7,5,7,5,No,Winter,379.91,65.67,55.76,323.36,10.05,86.4,1771.1,182117.8,44,265774.83,Over Budget
5325,8,4,4,4,0,Gujarat,Rajkot,Urban,Plumbing,Standard,Standard,10,10,10,10,No,Monsoon,417.73,70.25,57.84,332.02,10.23,85.64,1948.45,130871.47,31,182204.06,Over Budget
1772,5,3,2,36,1,Telangana,Karimnagar,Urban,Roofing,Economy,Economy,8,7,9,9,Yes,Monsoon,340.1,60.17,47.22,277.36,8.27,75.59,1527.11,254404.76,71,290013.47,Over Budget
2535,5,3,3,17,0,Kerala,Thiruvananthapuram,Urban,Roofing,Luxury,Standard,10,10,9,9,Yes,Monsoon,652.67,114.9,98.99,554.31,16.9,149.66,3056.04,317685.92,63,444257.11,Within Budget
5368,8,4,3,12,1,Tamil Nadu,Chennai,Semi-Urban,Flooring,Standard,Standard,8,8,8,8,No,Summer,404.86,69.03,58.89,334.52,9.9,83.64,1893.63,580256.53,59,660114.72,Within Budget
3035,7,3,3,47,0,Kerala,Kozhikode,Urban,Plumbing,Economy,Economy,6,7,8,5,No,Winter,345.75,65.19,50.51,303.4,9.64,81.03,1616.02,76950.23,28,88656.81,Within Budget
5081,8,5,3,67,1,Tamil Nadu,Salem,Urban,Kitchen,Economy,Standard,4,6,6,5,Yes,Monsoon,348.39,62.32,46.32,276.19,8.87,72.82,1630.12,1044515.72,88,1158337.98,Over Budget
4824,8,4,4,21,0,Kerala,Kochi,Semi-Urban,Plumbing,Economy,Standard,8,7,8,8,No,Summer,348.77,62.37,52.38,284.81,9.0,80.7,1676.3,122285.7,32,133153.07,Within Budget
3858,8,4,3,21,0,Tamil Nadu,Tiruchirappalli,Urban,Interior,Luxury,Economy,9,8,10,8,No,Winter,653.41,112.36,91.72,546.15,16.19,139.19,2890.28,467417.09,42,1057801.71,Over Budget
4162,8,5,4,29,1,West Bengal,Howrah,Urban,Exterior,Premium,Economy,9,10,10,10,Yes,Monsoon,451.34,84.84,69.56,403.42,13.12,110.92,2341.03,503490.11,58,782396.31,Over Budget
2492,5,3,1,61,1,Tamil Nadu,Salem,Rural,Electrical,Standard,Economy,6,3,2,2,Yes,Winter,410.69,67.78,55.14,339.5,10.09,88.2,1826.31,224737.63,41,383853.09,Over Budget
574,2,2,1,1,1,West Bengal,Kolkata,Rural,Plumbing,Premium,Economy,10,8,10,8,No,Winter,470.6,87.27,70.64,410.58,12.31,107.96,2228.0,10737.28,26,15020.65,Over Budget
4241,8,5,3,6,1,Kerala,Thiruvananthapuram,Rural,Plumbing,Economy,Standard,10,9,10,10,No,Summer,350.96,64.68,48.13,285.72,8.76,75.25,1612.11,68618.41,30,95381.23,Within Budget
2759,5,3,2,73,1,Kerala,Kochi,Semi-Urban,Kitchen,Standard,Premium,3,5,3,4,Yes,Monsoon,416.2,74.43,61.77,335.78,10.43,91.44,1848.46,535491.78,80,623809.43,Over Budget
5181,8,4,3,64,0,Telangana,Warangal,Rural,Electrical,Standard,Standard,5,6,2,4,No,Summer,371.9,69.85,53.96,327.34,9.98,89.12,1745.03,559297.85,63,668187.68,Over Budget
3117,7,3,3,21,1,Delhi,New Delhi,Urban,Plumbing,Luxury,Economy,8,10,7,9,Yes,Monsoon,729.03,123.37,106.23,623.85,18.25,168.1,3402.23,111031.84,41,198840.42,Over Budget
2379,5,2,1,45,1,Karnataka,Mangaluru,Urban,Roofing,Economy,Standard,4,4,4,6,Yes,Winter,323.77,63.7,47.91,295.85,9.11,77.11,1588.37,349701.18,66,470860.04,Over Budget
2619,5,2,2,33,0,West Bengal,Kolkata,Urban,Flooring,Premium,Premium,8,8,6,7,No,Winter,454.4,85.77,69.08,382.71,12.57,107.17,2297.12,289470.17,49,494085.28,Over Budget
808,3,1,1,49,1,Kerala,Kochi,Semi-Urban,Plumbing,Economy,Standard,4,5,5,7,Yes,Summer,358.77,61.54,49.61,295.26,9.16,80.45,1577.46,23816.64,38,35034.24,Over Budget
850,2,1,1,8,1,Karnataka,Belagavi,Urban,Bathroom,Economy,Standard,10,9,8,10,Yes,Winter,343.8,61.06,47.39,271.35,9.29,75.41,1561.91,69187.07,31,101063.9,Within Budget
2924,5,3,3,46,1,West Bengal,Howrah,Urban,Bathroom,Luxury,Economy,7,4,5,8,No,Winter,596.86,109.75,88.55,536.39,15.98,134.15,2834.39,381435.09,51,767659.34,Over Budget
3107,7,4,3,16,0,Tamil Nadu,Coimbatore,Rural,Full,Luxury,Standard,7,7,8,9,No,Winter,608.65,110.75,91.7,519.93,16.22,145.95,2841.86,307575.6,91,502820.51,Within Budget
4943,8,5,4,54,1,Tamil Nadu,Coimbatore,Semi-Urban,Electrical,Standard,Standard,3,4,3,3,Yes,Summer,376.51,71.51,56.14,315.57,10.31,90.44,1914.13,808497.2,65,890972.64,Over Budget
2257,4,3,1,6,1,Karnataka,Hubli,Urban,Interior,Economy,Economy,10,10,10,9,No,Monsoon,351.67,59.9,46.76,293.42,8.96,76.14,1616.51,249515.48,43,336470.93,Over Budget
3525,7,3,2,78,1,Delhi,New Delhi,Urban,Roofing,Standard,Standard,5,5,3,4,No,Monsoon,466.21,80.71,63.13,370.48,11.97,103.71,2022.87,783301.2,81,923893.58,Over Budget
1261,2,2,1,13,1,Karnataka,Mangaluru,Urban,Painting,Economy,Premium,10,8,10,8,No,Summer,333.33,59.42,47.72,277.06,8.59,77.21,1616.91,105719.32,20,175357.83,Within Budget
812,2,1,1,25,1,Maharashtra,Thane,Rural,Interior,Standard,Standard,7,8,7,9,No,Summer,448.86,76.98,61.06,378.59,11.52,100.94,2157.38,99140.82,35,150019.12,Over Budget
864,2,1,1,42,0,West Bengal,Durgapur,Urban,Roofing,Standard,Standard,4,4,7,5,Yes,Monsoon,390.91,69.16,53.84,315.78,10.39,87.95,1729.54,143895.42,72,173280.98,Over Budget
3537,7,4,2,22,1,Kerala,Kannur,Urban,Kitchen,Premium,Standard,8,9,6,6,No,Winter,517.38,88.39,74.25,437.95,13.71,119.04,2335.59,450350.45,58,637598.8,Within Budget
468,2,1,1,13,1,Delhi,New Delhi,Urban,Full,Standard,Economy,8,10,8,10,Yes,Monsoon,433.64,80.17,65.15,388.5,11.39,100.94,2098.27,78159.08,100,110232.81,Over Budget
5148,8,4,4,32,0,Uttar Pradesh,Varanasi,Urban,Bathroom,Luxury,Standard,8,8,6,5,Yes,Summer,572.62,102.63,83.64,464.74,14.94,133.9,2759.65,581500.01,55,1007660.04,Over Budget
2868,5,3,3,11,1,Telangana,Nizamabad,Rural,Roofing,Luxury,Standard,10,9,8,10,No,Summer,629.03,109.27,87.55,522.79,15.68,139.51,2815.73,257936.21,53,461194.97,Within Budget
3674,8,4,2,5,0,Telangana,Karimnagar,Urban,Flooring,Economy,Economy,9,10,10,10,No,Winter,341.75,61.0,46.39,283.56,9.06,75.99,1579.42,366999.52,52,443750.38,Within Budget
2719,5,2,2,80,0,Delhi,New Delhi,Rural,Flooring,Standard,Premium,2,1,2,1,Yes,Monsoon,468.42,79.21,65.07,392.77,12.2,98.5,2024.47,466102.15,85,630745.5,Over Budget
2244,4,2,1,20,0,Karnataka,Bengaluru,Urban,Flooring,Standard,Standard,8,10,6,8,No,Monsoon,401.07,72.3,55.99,320.46,10.61,87.07,1892.78,258957.85,53,394005.61,Over Budget
3313,7,3,2,26,0,West Bengal,Howrah,Rural,Interior,Premium,Economy,7,8,9,7,Yes,Winter,479.72,86.97,71.31,397.73,13.0,106.0,2274.59,336544.11,49,525467.08,Over Budget
4788,8,5,4,68,1,Telangana,Karimnagar,Urban,Roofing,Economy,Premium,4,3,2,2,Yes,Summer,338.03,56.1,47.95,266.5,8.98,75.02,1633.71,679376.74,82,694740.99,Within Budget
5960,8,5,4,61,1,Gujarat,Surat,Urban,Kitchen,Standard,Standard,2,5,6,2,No,Summer,415.5,73.97,59.91,335.06,10.66,85.62,1870.88,915638.17,87,1254975.11,Over Budget
3840,8,5,3,55,1,Maharashtra,Nashik,Urban,Full,Economy,Standard,5,7,7,7,No,Monsoon,361.72,64.13,51.67,300.76,10.24,81.14,1728.08,668832.19,136,807765.93,Over Budget
479,1,1,1,79,1,Maharashtra,Nashik,Semi-Urban,Plumbing,Luxury,Standard,4,2,4,5,No,Winter,707.97,130.69,103.31,562.14,18.74,159.82,3289.78,17405.81,43,34593.18,Within Budget
1961,3,1,1,58,1,West Bengal,Kolkata,Urban,Roofing,Luxury,Economy,6,5,3,4,Yes,Monsoon,596.33,113.97,89.97,493.11,15.89,139.37,2975.64,331040.61,83,469192.01,Over Budget
4257,8,5,4,37,0,Gujarat,Rajkot,Urban,Painting,Premium,Standard,7,5,8,9,No,Summer,492.52,94.0,75.88,427.49,13.23,107.84,2372.89,484727.75,45,1044053.57,Over Budget
4105,8,4,3,56,0,Karnataka,Mysuru,Semi-Urban,Kitchen,Standard,Premium,7,6,5,6,No,Monsoon,414.82,68.57,57.97,349.24,10.26,87.92,1848.82,501477.47,84,664673.63,Over Budget
707,3,2,1,14,0,Kerala,Kochi,Urban,Painting,Standard,Standard,7,9,9,9,Yes,Monsoon,408.68,70.07,58.0,331.04,11.02,88.15,1969.15,88451.2,34,132245.41,Over Budget
5486,8,5,3,53,0,Karnataka,Hubli,Rural,Bathroom,Economy,Premium,6,4,4,5,Yes,Summer,345.08,59.33,48.51,299.08,9.19,76.59,1547.17,599146.2,64,712134.88,Over Budget
3436,7,4,3,29,1,Rajasthan,Jaipur,Urban,Electrical,Premium,Premium,9,8,8,10,No,Summer,480.84,85.86,67.52,373.0,12.39,103.72,2161.14,325936.85,42,592086.76,Over Budget
4582,8,5,4,28,1,Karnataka,Belagavi,Urban,Electrical,Economy,Economy,10,6,7,9,No,Winter,334.97,58.96,48.37,296.96,8.92,75.62,1620.69,468704.56,43,583538.23,Within Budget
2815,5,3,2,69,0,Gujarat,Vadodara,Urban,Electrical,Economy,Economy,6,2,5,3,No,Summer,344.32,63.38,50.93,301.64,9.15,75.48,1561.85,460054.45,50,532658.55,Over Budget
3589,8,5,3,61,0,Maharashtra,Thane,Rural,Interior,Luxury,Premium,4,4,2,5,Yes,Monsoon,669.17,129.98,104.73,617.56,18.28,149.33,3290.99,457134.91,71,867485.04,Within Budget
5596,8,4,4,41,0,Telangana,Karimnagar,Semi-Urban,Painting,Standard,Economy,8,7,6,5,No,Summer,378.52,67.98,53.87,334.43,10.34,89.12,1879.59,404014.52,52,890871.2,Within Budget
2991,6,3,2,41,0,West Bengal,Siliguri,Semi-Urban,Interior,Luxury,Economy,8,6,5,4,No,Monsoon,602.98,112.6,92.13,530.88,15.55,129.56,2819.73,326535.39,55,645867.11,Over Budget
1135,4,3,1,79,1,Telangana,Karimnagar,Rural,Bathroom,Economy,Standard,5,2,5,5,No,Summer,333.51,60.55,46.05,283.82,8.91,74.45,1549.43,141886.74,51,136276.1,Over Budget
5424,8,4,3,77,1,West Bengal,Siliguri,Urban,Electrical,Standard,Economy,5,1,2,2,No,Monsoon,385.66,65.06,53.74,327.99,9.98,81.68,1764.11,763856.7,71,788252.44,Within Budget
3448,8,4,2,58,1,Kerala,Kannur,Semi-Urban,Kitchen,Premium,Standard,7,6,6,5,No,Winter,501.92,89.41,74.18,449.92,13.62,113.04,2336.1,391649.99,62,594385.57,Within Budget
2468,6,4,1,80,0,Rajasthan,Jaipur,Urban,Roofing,Standard,Standard,4,3,2,3,Yes,Winter,375.14,66.46,53.27,302.18,9.67,84.15,1750.75,412837.91,69,472940.95,Over Budget
2122,6,3,1,55,0,Rajasthan,Jaipur,Semi-Urban,Plumbing,Standard,Standard,5,5,7,7,No,Summer,365.96,66.11,54.2,307.6,9.89,80.91,1782.99,48990.42,36,62655.22,Within Budget
2438,6,3,1,30,1,West Bengal,Howrah,Semi-Urban,Kitchen,Economy,Standard,7,7,6,7,Yes,Monsoon,317.77,59.13,44.98,261.34,8.51,71.69,1558.1,298272.45,65,343376.22,Over Budget
4188,8,4,3,32,1,West Bengal,Durgapur,Urban,Painting,Premium,Premium,7,5,9,9,No,Winter,498.54,83.54,65.72,404.44,12.42,101.8,2191.17,434187.78,44,905721.2,Over Budget
4931,8,5,4,71,1,Gujarat,Rajkot,Semi-Urban,Roofing,Standard,Standard,1,4,1,4,Yes,Monsoon,404.8,73.85,57.95,336.82,11.06,89.0,1833.18,858787.97,99,1068719.98,Over Budget
1278,4,3,2,62,0,Rajasthan,Udaipur,Semi-Urban,Plumbing,Economy,Standard,6,6,3,3,Yes,Monsoon,297.94,54.63,45.48,268.85,8.57,67.38,1468.54,41992.32,56,56801.31,Over Budget
4897,8,4,3,70,1,Telangana,Karimnagar,Rural,Plumbing,Standard,Economy,2,5,3,2,No,Monsoon,388.59,67.46,57.4,329.52,10.26,90.87,1755.66,135880.89,64,176389.06,Over Budget
4003,8,5,4,80,0,Tamil Nadu,Salem,Semi-Urban,Electrical,Standard,Standard,2,1,2,1,Yes,Summer,410.08,67.29,59.24,328.08,10.8,84.44,1903.49,692778.47,70,831005.73,Over Budget
3967,8,4,3,42,1,Maharashtra,Nagpur,Urban,Flooring,Economy,Standard,7,6,8,5,Yes,Summer,389.42,63.32,55.45,321.46,9.95,80.66,1843.77,715403.77,60,842323.27,Over Budget
5742,8,5,4,75,1,Delhi,New Delhi,Semi-Urban,Exterior,Premium,Premium,5,1,5,1,Yes,Winter,576.96,103.13,79.63,495.33,14.15,129.21,2535.73,660308.91,70,1023259.2,Within Budget
2939,8,4,2,1,1,Gujarat,Ahmedabad,Urban,Full,Economy,Standard,10,10,8,9,No,Monsoon,343.09,61.55,51.65,286.4,8.91,79.48,1562.0,275152.08,109,444911.53,Within Budget
5342,8,5,3,29,1,Telangana,Warangal,Rural,Full,Economy,Premium,9,6,9,6,No,Winter,317.34,61.44,47.64,268.03,8.82,74.21,1520.24,432555.3,92,585236.66,Over Budget
2213,6,4,2,46,0,Delhi,New Delhi,Rural,Roofing,Standard,Premium,5,4,7,6,No,Summer,468.77,77.52,67.75,388.02,11.29,103.93,2208.19,310707.13,66,398986.35,Over Budget
3319,7,4,2,52,1,Karnataka,Mysuru,Rural,Flooring,Economy,Economy,4,7,5,7,Yes,Monsoon,329.73,63.68,50.6,298.08,8.76,75.24,1661.43,461390.04,76,607235.28,Over Budget
5259,8,5,3,37,0,Karnataka,Mysuru,Urban,Interior,Standard,Standard,6,6,8,5,No,Winter,389.99,69.99,55.15,329.79,10.12,87.04,1950.33,614926.31,57,982724.48,Over Budget
2526,7,3,3,9,1,Gujarat,Vadodara,Rural,Bathroom,Standard,Premium,10,10,10,10,No,Monsoon,395.41,70.95,57.21,336.87,11.02,91.93,1826.83,232828.84,47,365824.13,Over Budget
4154,8,4,4,58,0,Tamil Nadu,Madurai,Semi-Urban,Bathroom,Premium,Standard,3,3,3,7,Yes,Winter,471.29,85.15,71.92,429.04,12.96,112.83,2359.02,634474.8,69,722994.92,Over Budget
2346,6,3,2,13,0,Tamil Nadu,Coimbatore,Semi-Urban,Exterior,Economy,Economy,7,9,7,10,No,Winter,337.88,62.39,47.8,269.92,8.57,74.09,1563.74,314384.82,45,304699.18,Over Budget
2261,5,2,1,64,1,Karnataka,Mangaluru,Urban,Painting,Standard,Premium,5,2,6,6,Yes,Monsoon,393.27,69.47,58.32,338.07,11.02,86.36,1804.06,313286.04,61,519030.21,Over Budget
4134,8,5,3,38,0,Rajasthan,Kota,Rural,Roofing,Economy,Standard,5,9,9,6,No,Summer,323.34,57.45,45.55,254.45,8.55,71.89,1432.95,318180.54,64,472718.4,Over Budget
2707,7,4,3,5,1,Maharashtra,Pune,Semi-Urban,Roofing,Premium,Standard,9,10,10,8,No,Winter,530.61,95.56,80.59,475.47,14.83,119.83,2626.94,271494.6,53,419610.75,Within Budget
879,3,2,1,4,0,Kerala,Kozhikode,Urban,Exterior,Economy,Standard,10,10,10,10,No,Summer,365.59,63.3,50.86,285.68,8.86,78.28,1605.7,85012.84,32,124042.12,Within Budget
2363,5,2,2,27,0,Karnataka,Belagavi,Rural,Electrical,Economy,Economy,10,10,6,7,No,Summer,344.27,62.59,47.11,283.71,8.5,72.46,1592.06,158239.51,34,218084.78,Within Budget
3652,8,5,2,57,0,Uttar Pradesh,Kanpur,Semi-Urban,Plumbing,Premium,Standard,6,6,3,5,Yes,Winter,431.1,81.82,66.77,362.14,12.04,99.46,2030.62,104397.49,44,160679.35,Over Budget
3741,8,5,2,2,0,Tamil Nadu,Salem,Semi-Urban,Flooring,Luxury,Standard,10,9,10,9,No,Winter,625.9,116.59,87.3,509.89,16.77,141.22,2877.07,241182.04,47,551086.33,Within Budget
1628,3,2,2,35,0,Gujarat,Surat,Urban,Flooring,Premium,Standard,7,6,8,5,No,Winter,486.81,86.68,71.78,443.85,13.49,108.34,2270.96,190951.99,44,315803.69,Over Budget
4779,8,4,3,5,1,Telangana,Nizamabad,Urban,Full,Economy,Standard,10,10,8,10,No,Winter,320.17,57.84,48.45,270.8,8.27,72.15,1548.33,479336.6,106,603748.12,Within Budget
2169,5,3,2,60,0,Kerala,Kochi,Urban,Roofing,Economy,Economy,5,2,6,2,No,Monsoon,343.94,59.48,50.23,279.8,9.33,77.76,1598.6,600420.66,87,624349.24,Over Budget
1635,3,2,1,4,1,Rajasthan,Jodhpur,Semi-Urban,Electrical,Standard,Economy,10,10,10,9,No,Winter,386.15,62.98,54.97,325.29,9.99,82.48,1743.22,145558.94,28,186181.48,Within Budget
5729,8,4,3,39,1,Delhi,New Delhi,Urban,Full,Economy,Standard,9,9,5,8,No,Winter,362.96,68.26,52.43,311.32,9.59,85.98,1737.3,708979.67,89,928028.88,Within Budget
1717,4,3,2,13,0,West Bengal,Siliguri,Semi-Urban,Interior,Standard,Economy,10,8,10,10,Yes,Monsoon,370.27,70.42,54.92,325.38,10.32,86.62,1764.86,145925.2,44,192862.41,Within Budget
5959,8,5,3,7,1,Telangana,Hyderabad,Urban,Exterior,Economy,Economy,8,10,8,8,Yes,Monsoon,342.57,56.34,46.11,289.85,8.83,74.44,1547.63,649905.3,64,837093.95,Within Budget
3725,8,4,3,22,1,Rajasthan,Udaipur,Semi-Urban,Roofing,Premium,Economy,6,8,7,6,Yes,Monsoon,467.22,80.0,68.68,399.02,12.72,103.14,2255.98,305844.64,72,421505.52,Within Budget
5351,8,5,3,73,0,Telangana,Warangal,Rural,Electrical,Standard,Economy,4,5,5,3,Yes,Winter,398.2,68.07,55.56,324.57,10.18,88.82,1916.63,704722.66,67,922706.03,Over Budget
4328,8,4,3,54,0,Karnataka,Mysuru,Semi-Urban,Plumbing,Economy,Economy,3,3,4,7,Yes,Monsoon,327.04,63.15,50.18,281.24,8.77,75.6,1590.15,148894.22,53,189161.19,Over Budget
5845,8,5,4,60,1,Kerala,Kannur,Urban,Painting,Premium,Standard,5,2,2,2,Yes,Summer,513.36,88.52,72.49,420.68,13.55,117.21,2537.11,724073.96,67,1160423.77,Within Budget
4176,8,4,4,3,0,Gujarat,Ahmedabad,Urban,Interior,Standard,Standard,10,9,10,10,No,Winter,388.03,73.3,56.87,343.81,10.39,86.76,1928.06,404812.66,42,633671.65,Over Budget
4068,8,5,3,35,0,Delhi,New Delhi,Urban,Roofing,Standard,Standard,5,9,7,9,Yes,Winter,443.09,82.83,65.44,376.27,11.66,96.12,2022.29,644345.88,63,815393.53,Over Budget
2303,5,2,1,50,0,Gujarat,Surat,Semi-Urban,Bathroom,Premium,Economy,5,6,3,4,No,Winter,485.9,87.27,70.87,428.42,13.29,113.39,2363.09,285046.08,54,401963.96,Within Budget
959,2,2,1,42,1,West Bengal,Howrah,Urban,Electrical,Standard,Economy,5,4,8,4,Yes,Monsoon,367.57,67.8,52.25,318.77,10.38,85.51,1792.41,150063.64,51,202757.85,Over Budget
5562,8,4,4,10,1,Gujarat,Surat,Semi-Urban,Interior,Luxury,Standard,7,8,8,8,Yes,Summer,649.29,117.95,97.16,563.41,16.19,146.07,2946.46,565590.27,54,1342309.66,Over Budget
3245,8,4,2,22,0,Delhi,New Delhi,Urban,Flooring,Premium,Economy,10,8,6,6,No,Summer,562.12,98.39,79.18,473.31,14.71,125.05,2764.69,386153.07,45,750040.95,Within Budget
1627,3,2,2,20,0,Telangana,Warangal,Semi-Urban,Electrical,Luxury,Economy,7,8,10,8,Yes,Monsoon,595.55,107.04,86.49,526.52,15.98,144.54,2999.28,212383.59,48,395172.16,Over Budget
4500,8,4,3,78,0,Kerala,Kottayam,Rural,Full,Economy,Economy,2,3,5,2,No,Winter,331.87,65.12,50.14,308.4,9.61,79.06,1664.27,578083.93,105,743495.3,Over Budget
2550,6,4,2,73,0,Rajasthan,Udaipur,Rural,Plumbing,Economy,Standard,2,3,5,2,Yes,Monsoon,322.82,54.49,47.42,259.66,8.6,66.88,1473.27,75544.56,52,75346.0,Over Budget
3163,6,3,2,37,0,Tamil Nadu,Chennai,Rural,Electrical,Premium,Premium,6,5,8,6,No,Summer,467.05,91.65,72.02,429.36,12.74,112.77,2259.11,290957.54,54,531786.87,Over Budget
616,1,1,1,10,1,Maharashtra,Pune,Urban,Roofing,Premium,Standard,8,7,10,7,No,Winter,552.68,96.53,78.89,455.17,13.67,126.29,2558.13,103923.11,44,175562.27,Over Budget
1316,2,2,1,76,0,Delhi,New Delhi,Rural,Roofing,Luxury,Standard,2,1,4,5,No,Winter,710.96,123.48,104.05,574.53,18.96,164.59,3315.67,201729.75,71,287701.43,Over Budget
5646,8,5,3,33,1,Karnataka,Hubli,Urban,Interior,Economy,Premium,6,6,8,6,Yes,Winter,355.57,58.61,50.49,279.42,8.83,74.41,1615.28,724683.18,61,836659.78,Over Budget
1766,4,3,1,39,0,Tamil Nadu,Coimbatore,Rural,Bathroom,Premium,Premium,6,8,8,5,No,Winter,511.11,90.15,69.83,414.08,12.78,113.33,2244.49,153803.74,45,241388.0,Within Budget
3348,6,3,3,69,1,Gujarat,Surat,Urban,Flooring,Standard,Standard,2,3,6,2,No,Winter,387.85,71.28,61.07,336.66,10.23,88.5,1961.04,613262.29,63,835908.11,Over Budget
1189,4,3,1,65,0,Kerala,Kozhikode,Semi-Urban,Roofing,Standard,Premium,2,3,3,5,Yes,Summer,429.04,70.0,60.87,357.16,10.74,95.52,1891.85,185695.27,71,252763.15,Over Budget
